annotation_id,annotator,created_at,id,label,lead_time,text,updated_at
11918,1,2025-11-15T17:22:33.581379Z,1180,"[{""start"":280,""end"":283,""text"":""RSS"",""labels"":[""FEATURE""]}]",116.755,"You would have to do it manually (by going to their page and seeing what they post).  You can't add their content to your homepage unless you follow them. You could write an application that pulls your homepage content and mixes in their timeline content.  You could also use a RSS reader to pull in multiple feeds (your homepage and their stream) into a single location. Note: They will only be notified if they have notifications turned on, or they constantly monitor their list of followers to see if it is changing.",2025-11-15T17:22:33.581379Z
11919,1,2025-11-15T17:23:18.701896Z,1181,"[{""start"":212,""end"":219,""text"":""Twitter"",""labels"":[""SERVICE""]}]",445.568,Put them on a private list. You can then just visit the list to see their tweets. You might want to also add the people you're actually following to that list and change your bookmark to point to it instead of Twitter's home page.,2025-11-15T17:23:18.701896Z
11920,1,2025-11-15T17:23:30.791116Z,1182,"[{""start"":102,""end"":109,""text"":""Firefox"",""labels"":[""APP""]}]",74.716,"Click on the link for a larger image, then right-click on the cover and then pick ""View Image"" (for Firefox). Then right-click the image and then save it.",2025-11-15T17:23:30.791116Z
11921,1,2025-11-15T17:23:38.699523Z,1183,"[{""start"":34,""end"":41,""text"":""Archive"",""labels"":[""UI_ELEMENT""]}]",75.051,I've had reasonable luck with LJArchive in the past.,2025-11-15T17:23:38.699523Z
11922,1,2025-11-15T17:23:46.766326Z,1184,"[{""start"":90,""end"":96,""text"":""Amazon"",""labels"":[""SERVICE""]},{""start"":293,""end"":299,""text"":""amazon"",""labels"":[""SERVICE""]},{""start"":374,""end"":380,""text"":""amazon"",""labels"":[""SERVICE""]}]",299.704,"Install FireBug Lite (a bookmarklet). Open up the cover of the page you want to view in Amazon. Press the bookmarklet. Press Inspect (top left of the bookmarklet) Press on the image. Underneath the highlighted line, you will see an img with a source attribute that starts with //sitb-images.amazon.com/ Navigate to the http:// version of this url (e.g. http://sitb-images.amazon.com/... ).",2025-11-15T17:23:46.766326Z
11923,1,2025-11-15T17:23:48.548880Z,1185,"[{""start"":205,""end"":211,""text"":""delete"",""labels"":[""UI_ELEMENT""]},{""start"":355,""end"":361,""text"":""amazon"",""labels"":[""SERVICE""]},{""start"":527,""end"":533,""text"":""amazon"",""labels"":[""SERVICE""]}]",448.445,"Here are steps to get an image at least 500px tall or wide. Right click on the image and choose ""Copy image URL"" (or your browser's equivalent). Open a new tab and past the URL into the address bar. Now delete all characters in between the first . of the file name and the jpg at the end. For example , this is the starting image url. http://ecx.images-amazon.com/images/I/41W0QwAkn2L._BO2,304,203,200_PIsitb-sticker-arrow-click,TopRight,60,-76_AA300_SH20_OU01_.jpg This is the larger version of the image. http://ecx.images-amazon.com/images/I/41W0QwAkn2L.jpg Here's a Jing Screencast: http://screencast.com/t/NTBlOTc5YTc",2025-11-15T17:23:48.548880Z
11924,1,2025-11-15T17:23:52.839124Z,1187,"[{""start"":42,""end"":50,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":149,""end"":157,""text"":""Facebook"",""labels"":[""SERVICE""]}]",242.463,"Script to remove ""People you may know"" on Facebook. Is there a userscript / greasemonkey script that can remove the People you may know section from Facebook?",2025-11-15T17:23:52.839124Z
11925,1,2025-11-15T17:24:34.324778Z,1188,[],597.383,"I grab the images out of Temporary Internet Files, the caveman way.",2025-11-15T17:24:34.324778Z
11926,1,2025-11-15T17:24:48.712217Z,1190,[],498.923,"Is there a good equivalent to Mint.com for users outside the USA?. I'd love to use Mint.com but it's not available in the UK. Any idea when it might be available in the UK, or are there any recommended UK equivalents?",2025-11-15T17:24:48.712217Z
11927,1,2025-11-15T17:24:54.132904Z,1191,"[{""start"":25,""end"":30,""text"":""https"",""labels"":[""FEATURE""]},{""start"":92,""end"":99,""text"":""Twitter"",""labels"":[""SERVICE""]}]",176.54,"You might want to give https://web.tweetdeck.com/ a try, which by now even is an official Twitter client. It doesn't have a pause button but by scrolling down one Tweet the column will stay there even as new Tweets flow in. Then you would have the chance to read at your own pace until you reach the top again.",2025-11-15T17:24:54.132904Z
11928,1,2025-11-15T17:24:57.670444Z,1193,"[{""start"":22,""end"":28,""text"":""flickr"",""labels"":[""SERVICE""]}]",79.364,It does! http://www.flickr.com/photos/mbrochh/4754756093/sizes/o/,2025-11-15T17:24:57.670444Z
11929,1,2025-11-15T17:25:06.654850Z,1194,[],247.433,"There's a script to remove the entire sidebar on the right, including the people you may know box.",2025-11-15T17:25:06.654850Z
11930,1,2025-11-15T17:29:07.123499Z,1195,[],82.981,Was that not the purpose of Gravatar ? e.g. change all your pic references to point to your Gravatar ( Globally Recognized Avatar ) then just update your Gravatar when you want to change it. (Note: changes may not take right away (on any service) depending on how the caching is done),2025-11-15T17:29:07.123499Z
11931,1,2025-11-15T17:29:22.639097Z,1196,"[{""start"":34,""end"":42,""text"":""Evernote"",""labels"":[""SERVICE""]},{""start"":310,""end"":318,""text"":""evernote"",""labels"":[""SERVICE""]}]",220.6,"What about using something like Evernote and just email it the text you want. It won't parse it for you or store it in special fields... but if use a convention such as ""John owes me $5 for lunch"", you could easily enter a search term like intitle:""John owes"" to find all those notes. They also give you an @evernote.com email address which allows you to create notes via email.",2025-11-15T17:29:22.639097Z
11932,1,2025-11-15T17:29:41.052177Z,1197,"[{""start"":10,""end"":15,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":79,""end"":84,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":152,""end"":157,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":175,""end"":180,""text"":""gmail"",""labels"":[""SERVICE""]},{""start"":192,""end"":197,""text"":""gmail"",""labels"":[""SERVICE""]},{""start"":358,""end"":363,""text"":""gmail"",""labels"":[""SERVICE""]},{""start"":405,""end"":410,""text"":""gmail"",""labels"":[""SERVICE""]}]",138.739,"Merge two Gmail accounts or make one an alias of the other. How do I merge two Gmail accounts, or at least have one be an alias for another? I have two Gmail accounts: email1@gmail.com email2@gmail.com I would like some way to merge both of these accounts into one and have both emails be aliases for that one account. My primary email account is the email2@gmail.com but I use other services with email1@gmail.com .  I'm OK with having the contents of one of those accounts destroyed. How do I go about doing this merge?",2025-11-15T17:29:41.052177Z
11933,1,2025-11-15T17:29:56.485868Z,1198,"[{""start"":33,""end"":38,""text"":""Gmail"",""labels"":[""SERVICE""]}]",175.87,Not sure this can be done with Gmail. You can however set up one to access the other via POP.,2025-11-15T17:29:56.485868Z
11934,1,2025-11-15T17:30:55.860781Z,1199,"[{""start"":32,""end"":37,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":91,""end"":96,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":113,""end"":118,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":170,""end"":177,""text"":""archive"",""labels"":[""UI_ELEMENT""]},{""start"":265,""end"":270,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":355,""end"":360,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":433,""end"":438,""text"":""Gmail"",""labels"":[""SERVICE""]}]",142.291,"What are the hidden features of Gmail?. There is a great tutorial on advanced features for Gmail on the Become a Gmail ninja site .  (Editor note: Wayback Machine latest archive that shows the intended content). What are some other tips or little known features of Gmail that you use which help you stay organized, and which do not appear on the Become a Gmail ninja site? Please only post answers that do not appear in the become a Gmail ninja list, I do not want to encourage a duplicate list of content.",2025-11-15T17:31:00.188817Z
11935,1,2025-11-15T17:35:29.596502Z,1200,"[{""start"":35,""end"":43,""text"":""Settings"",""labels"":[""UI_ELEMENT""]},{""start"":47,""end"":70,""text"":""Forwarding and POP/IMAP"",""labels"":[""UI_ELEMENT""]},{""start"":142,""end"":148,""text"":""Import"",""labels"":[""UI_ELEMENT""]},{""start"":298,""end"":303,""text"":""Gmail"",""labels"":[""SERVICE""]}]",578.622,"I use the following setup: Under Settings -> Forwarding and POP/IMAP, you can forward email from one account to another. Under Accounts and Import, you can add additional email addresses using ""send mail from another address."" Select ""Reply from the same address the message was sent to"" to have Gmail pick the correct address automatically when you reply. With this configuration, you will receive emails addressed to both accounts and can send from both accounts.",2025-11-15T17:35:29.596502Z
11936,1,2025-11-15T17:35:59.964926Z,1201,"[{""start"":54,""end"":59,""text"":""gmail"",""labels"":[""SERVICE""]},{""start"":77,""end"":82,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":102,""end"":109,""text"":""Account"",""labels"":[""UI_ELEMENT""]},{""start"":115,""end"":121,""text"":""Import"",""labels"":[""UI_ELEMENT""]},{""start"":243,""end"":251,""text"":""Settings"",""labels"":[""UI_ELEMENT""]},{""start"":255,""end"":278,""text"":""Forwarding and POP/IMAP"",""labels"":[""UI_ELEMENT""]},{""start"":295,""end"":303,""text"":""all mail"",""labels"":[""UI_ELEMENT""]}]",131.949,I adopt the following technique: Choose your master gmail profile and open Gmail Select Setttings > Accounts and Import Add POP3 email account and insert all info about secondary address In the other account remember to allow POP download ( Settings -> Forwarding and POP/IMAP ) At this point all mail from the secondary account are loaded directly into your master account.,2025-11-15T17:35:59.964926Z
11937,1,2025-11-15T17:36:21.878552Z,1202,[],193.138,I used a couple of times 10 Minute Mail service. Just found another useful service that allows you to create a temporary email alias: tempalias .,2025-11-15T17:36:21.878552Z
11938,1,2025-11-15T17:36:40.900129Z,1203,"[{""start"":50,""end"":57,""text"":""Firefox"",""labels"":[""APP""]},{""start"":255,""end"":263,""text"":""facebook"",""labels"":[""SERVICE""]}]",107.708,"I'd recommend using Stylish . It's an addon for Firefox, similar to Greasemonkey. But instead of adding custom scripts, it adds custom CSS. Once installed, add this style to Stylish: @namespace url(http://www.w3.org/1999/xhtml);

@-moz-document domain(""facebook.com"") {
  #pagelet_netego {display: none;}
} This should take care of your ""People you may know"" box situation. Enjoy.",2025-11-15T17:36:40.900129Z
11939,1,2025-11-15T17:37:04.582340Z,1204,"[{""start"":61,""end"":69,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":140,""end"":143,""text"":""RSS"",""labels"":[""FEATURE""]},{""start"":165,""end"":173,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":264,""end"":272,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":483,""end"":491,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":497,""end"":503,""text"":""import"",""labels"":[""UI_ELEMENT""]},{""start"":555,""end"":558,""text"":""RSS"",""labels"":[""FEATURE""]}]",72.976,"What web apps can integrate other social networks/feeds into Facebook?. I'm aware of FriendFeed , which can integrate a number of sites and RSS feeds and pipe to my Facebook profile.  It works, but latency of updates can be pretty high (several hours).  Also, the Facebook post only indicates a FriendFeed icon but nothing about where the link came from.  To my friends, it's not clear it's a link to a site I Dugg or bookmarked in Delicious.  It looks like I had written it myself. Facebook blog import is not exactly a good option; it only supports one RSS feed. Are there other options for link sharing from other sources?",2025-11-15T17:37:05.518942Z
11940,1,2025-11-15T17:39:06.901116Z,1205,[],216.379,"Web based P2P applications. Are there any safe (secure) web apps available that will allow you to do P2P sharing?  Before anyone asks no i am not referring to pb or anything of that nature, however something that could be a limewire replacement in the web would be most close to what I am seeking.",2025-11-15T17:39:06.901116Z
11941,1,2025-11-15T17:39:09.052109Z,1206,"[{""start"":33,""end"":37,""text"":""More"",""labels"":[""UI_ELEMENT""]}]",145.652,"When viewing the email, click ""More Actions"" in the button bar and choose ""Create Event"" from the dropdown.",2025-11-15T17:39:09.052109Z
11942,1,2025-11-15T17:39:26.400120Z,1207,"[{""start"":4,""end"":12,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":123,""end"":131,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":214,""end"":222,""text"":""Facebook"",""labels"":[""SERVICE""]}]",157.847,"Can Facebook's birthday list be expanded to include upcoming birthdays?. Is there a way to expand the list of birthdays on Facebook? I use to notice people's birthdays because their names and birthday were listed. Facebook has moved the list up the page, condensed it, and only shows today's birthdays. Is there any way to at least show upcoming birthdays and the persons' birth date?",2025-11-15T17:39:30.879233Z
11943,1,2025-11-15T17:39:39.538506Z,1208,"[{""start"":10,""end"":17,""text"":""YouTube"",""labels"":[""SERVICE""]},{""start"":155,""end"":162,""text"":""YouTube"",""labels"":[""SERVICE""]},{""start"":605,""end"":612,""text"":""YouTube"",""labels"":[""SERVICE""]}]",75.424,"Playing a YouTube video or playlist on loop. I may drive everyone around me crazy but I like to listen to the same playlist or song sometimes on loop from YouTube. What is the best way to loop up a song or playlist until I get yelled by those around me and stop it manually? I know of a couple ways: Make a custom playlist which has a lot of duplicates in it, not true looping but can be a large play list Copy the embed URL and append &loop=1 , but this only works for some videos which allow embedding, and it is annoying to do this. Is there an option I'm overlooking somewhere which exists inside the YouTube site directly?",2025-11-15T17:39:39.538506Z
